label,area,perimeter,equivalent_diameter,centroid-0,centroid-1
1101,57.0,28.627416997969522,8.51907589177983,1481.4912280701753,183.19298245614036
1102,44.0,23.79898987322333,7.48482063701911,1480.909090909091,1033.2727272727273
1103,13.0,11.313708498984761,4.068428945128219,1480.0,105.0
1104,74.0,32.04163056034262,9.706684619910241,1484.2027027027027,2967.4324324324325
1105,39.0,23.213203435596427,7.046725639945928,1482.2051282051282,3280.076923076923
1106,24.0,15.31370849898476,5.527906391541368,1482.5,2021.5
1107,62.0,33.45584412271572,8.884866446580956,1484.4032258064517,229.74193548387098
1108,81.0,34.87005768508881,10.155412503859614,1488.6296296296296,97.03703703703704
1109,74.0,37.941125496954285,9.706684619910241,1489.2702702702702,2268.3783783783783
1110,84.0,39.11269837220809,10.341765891652821,1489.75,1041.8095238095239
1111,18.0,13.313708498984761,4.787307364817192,1485.5,1611.0
1112,13.0,11.313708498984761,4.068428945128219,1486.0,1604.0
1113,56.0,27.213203435596427,8.444016491289505,1490.0714285714287,1995.857142857143
1114,23.0,16.14213562373095,5.4115163798060095,1489.0,2686.391304347826
1115,250.0,97.36753236814712,17.841241161527712,1497.016,242.72
1116,108.0,36.384776310850235,11.726460285670077,1498.0,217.19444444444446
1117,220.0,82.12489168102785,16.73656774376801,1503.5454545454545,1295.5681818181818
1118,21.0,14.727922061357855,5.170882945826411,1501.2857142857142,93.71428571428571
1119,53.0,29.556349186104047,8.214724333230155,1503.5471698113208,4004.4716981132074
1120,8490.0,1419.8246019801386,103.97020599576366,1599.5550058892816,422.38457008244995
1121,18.0,14.142135623730951,4.787307364817192,1504.5,177.5
